"Sample","Group3","LAMP2","STAG2","LAMP2_log2FC","LAMP2_foldchange","STAG2_log2FC","STAG2_foldchange","LAMP2_pval","STAG2_pval"
"GSM363380","Control",8.413,6.625,0.0533113636363645,1.03764385755647,-0.137840909090909,0.908878336040656,2.54e-06,2.43e-11
"GSM363381","Control",8.5285,6.699,0.168811363636365,1.12413193081235,-0.0638409090909091,0.956713652356869,2.54e-06,2.43e-11
"GSM363382","Control",8.3735,6.15,0.0138113636363641,1.00961927845509,-0.612840909090909,0.653907778936629,2.54e-06,2.43e-11
"GSM363397","Control",8.254,6.707,-0.105688636363634,0.929361228116817,-0.0558409090909091,0.962033535539111,2.54e-06,2.43e-11
"GSM363402","Control",7.8605,7.133,-0.499188636363636,0.707504565937955,0.370159090909091,1.29249535065557,2.54e-06,2.43e-11
"GSM363407","Control",7.5975,6.732,-0.762188636363636,0.589601199104185,-0.0308409090909088,0.978849585532794,2.54e-06,2.43e-11
"GSM363417","Control",8.072,6.976,-0.287688636363637,0.819213482113212,0.213159090909091,1.15922377642118,2.54e-06,2.43e-11
"GSM712533","Control",8.5085,6.684,0.148811363636364,1.1086556743324,-0.0788409090909088,0.94681803433828,2.54e-06,2.43e-11
"GSM712535","Control",8.332,7.112,-0.0276886363636351,0.980990699367292,0.349159090909091,1.27381793583581,2.54e-06,2.43e-11
"GSM712536","Control",8.2995,6.973,-0.0601886363636357,0.959138701090204,0.210159090909091,1.15681574289457,2.54e-06,2.43e-11
"GSM712537","Control",8.5355,6.893,0.175811363636365,1.12959950665646,0.130159090909091,1.09441437941796,2.54e-06,2.43e-11
"GSM712538","Control",8.449,7.356,0.089311363636364,1.06386225174898,0.593159090909091,1.50854642008035,2.54e-06,2.43e-11
"GSM712539","Control",10.179,8.708,1.81931136363636,3.52912703771839,1.94515909090909,3.85080239012495,2.54e-06,2.43e-11
"GSM712540","Control",8.413,6.851,0.0533113636363645,1.03764385755647,0.088159090909091,1.06301288995721,2.54e-06,2.43e-11
"GSM712541","Control",8.61,7.284,0.250311363636364,1.18946379836318,0.521159090909091,1.43510778011734,2.54e-06,2.43e-11
"GSM362959","Small",7.775,5.26,-0.584688636363635,0.66679323088387,-1.50284090909091,0.352857869549152,2.54e-06,2.43e-11
"GSM362960","Small",8.271,4.836,-0.088688636363635,0.940377133580318,-1.92684090909091,0.26300444560033,2.54e-06,2.43e-11
"GSM362964","Small",8.8025,6.719,0.442811363636364,1.35925050452727,-0.0438409090909087,0.97006887725179,2.54e-06,2.43e-11
"GSM362966","Small",8.577,6.964,0.217311363636364,1.1625649861811,0.201159090909091,1.14962161374651,2.54e-06,2.43e-11
"GSM362970","Small",8.2,6.39,-0.159688636363637,0.895218256824694,-0.372840909090909,0.772260288175842,2.54e-06,2.43e-11
"GSM362971","Small",8.07,6.857,-0.289688636363636,0.818078597905947,0.0941590909090912,1.06744304213969,2.54e-06,2.43e-11
"GSM362972","Small",8.1375,6.587,-0.222188636363637,0.857263939676586,-0.175840909090909,0.885251378890077,2.54e-06,2.43e-11
"GSM362976","Small",8.7325,6.567,0.372811363636364,1.29487367947307,-0.195840909090909,0.873063861559236,2.54e-06,2.43e-11
"GSM362978","Small",8.712,6.233,0.352311363636364,1.27660425688591,-0.529840909090909,0.692631108642089,2.54e-06,2.43e-11
"GSM362982","Small",7.957,6.35,-0.402688636363635,0.756447238094372,-0.412840909090909,0.75114278998427,2.54e-06,2.43e-11
"GSM362983","Small",8.1185,7.078,-0.241188636363635,0.846047966258106,0.315159090909091,1.2441488422759,2.54e-06,2.43e-11
"GSM362984","Small",9.45,7.069,1.09031136363636,2.12919984099252,0.306159090909091,1.23641159673293,2.54e-06,2.43e-11
"GSM362986","Small",8.504,6.712,0.144311363636364,1.10520298488418,-0.0508409090909092,0.965373474032211,2.54e-06,2.43e-11
"GSM362987","Small",9.1585,6.841,0.798811363636364,1.73966722424841,0.0781590909090912,1.05567012356934,2.54e-06,2.43e-11
"GSM362988","Small",9.1345,7.03,0.774811363636363,1.71096632316379,0.267159090909091,1.20343572565005,2.54e-06,2.43e-11
"GSM362993","Small",9.11,7.388,0.750311363636364,1.68215583559702,0.625159090909091,1.54238089963961,2.54e-06,2.43e-11
"GSM362994","Small",9.8355,6.431,1.47581136363636,2.78140024387455,-0.331840909090909,0.794522009920896,2.54e-06,2.43e-11
"GSM363008","Small",8.21,7.727,-0.149688636363635,0.901444992221728,0.964159090909091,1.9509260464716,2.54e-06,2.43e-11
"GSM363011","Small",7.8595,6.15,-0.500188636363635,0.70701433106493,-0.612840909090909,0.653907778936629,2.54e-06,2.43e-11
"GSM363013","Small",8.3565,7,-0.00318863636363531,0.997792246375691,0.237159090909091,1.17866937654292,2.54e-06,2.43e-11
"GSM363014","Small",10.3175,8.389,1.95781136363636,3.88472201081917,1.62615909090909,3.08690073443588,2.54e-06,2.43e-11
"GSM363029","Small",9.0645,5.481,0.704811363636363,1.62993153281935,-1.28184090909091,0.411270384045527,2.54e-06,2.43e-11
"GSM363030","Small",8.067,7.191,-0.292688636363636,0.816379218777234,0.428159090909091,1.34551557493874,2.54e-06,2.43e-11
"GSM363031","Small",8.4965,6.65,0.136811363636365,1.09947238086339,-0.112840909090909,0.924765249513449,2.54e-06,2.43e-11
"GSM363033","Small",6.761,6.748,-1.59868863636364,0.330176961629516,-0.0148409090909087,0.989765795251921,2.54e-06,2.43e-11
"GSM363034","Small",8.972,6.139,0.612311363636366,1.52870641184675,-0.623840909090909,0.648940940457798,2.54e-06,2.43e-11
"GSM363036","Small",8.0495,7.463,-0.310188636363636,0.806536295477857,0.700159090909091,1.62468394228133,2.54e-06,2.43e-11
"GSM363037","Small",8.113,6.475,-0.246688636363636,0.842828709864569,-0.287840909090909,0.819127020813603,2.54e-06,2.43e-11
"GSM363038","Small",7.5935,7.065,-0.766188636363636,0.587968741581347,0.302159090909091,1.23298828379619,2.54e-06,2.43e-11
"GSM363050","Small",8.0055,7.557,-0.354188636363636,0.782309485921648,0.794159090909091,1.73406633790351,2.54e-06,2.43e-11
"GSM363053","Small",8.1405,7.932,-0.219188636363636,0.859048424648002,1.16915909090909,2.2488058173821,2.54e-06,2.43e-11
"GSM363056","Small",8.3265,7.062,-0.0331886363636364,0.977257978875207,0.299159090909091,1.23042702065987,2.54e-06,2.43e-11
"GSM363057","Small",9.3855,8.321,1.02581136363636,2.03610415587821,1.55815909090909,2.94477843720738,2.54e-06,2.43e-11
"GSM363072","Small",8.588,7.279,0.228311363636365,1.17146298004698,0.516159090909091,1.43014268438445,2.54e-06,2.43e-11
"GSM363073","Small",8.597,7.857,0.237311363636366,1.1787937886103,1.09415909090909,2.13488608427939,2.54e-06,2.43e-11
"GSM363074","Small",8.11,7.006,-0.249688636363636,0.841077917798512,0.243159090909091,1.18358153213411,2.54e-06,2.43e-11
"GSM363077","Small",7.4565,7.439,-0.903188636363636,0.53470362539497,0.676159090909091,1.59788002687083,2.54e-06,2.43e-11
"GSM363078","Small",9.396,7.709,1.03631136363637,2.05097707158185,0.946159090909091,1.92673624411157,2.54e-06,2.43e-11
"GSM363082","Small",10.543,7.405,2.18331136363636,4.54194854990375,0.642159090909091,1.56066305050313,2.54e-06,2.43e-11
"GSM363083","Small",7.715,6.821,-0.644688636363636,0.639630821395863,0.0581590909090908,1.04113640102063,2.54e-06,2.43e-11
"GSM363086","Small",9.3625,7.295,1.00281136363636,2.00390117741195,0.532159090909091,1.44609175122961,2.54e-06,2.43e-11
"GSM363087","Small",8.5605,7.617,0.200811363636364,1.14934455823216,0.854159090909091,1.80770478429156,2.54e-06,2.43e-11
"GSM363098","Small",7.5465,6.413,-0.813188636363636,0.569122595320117,-0.349840909090909,0.784670621435186,2.54e-06,2.43e-11
"GSM363101","Small",7.527,7.186,-0.832688636363637,0.561481877444169,0.423159090909091,1.34086044468845,2.54e-06,2.43e-11
"GSM363104","Small",8.6455,7.518,0.285811363636364,1.21909568352513,0.755159090909091,1.68781770342049,2.54e-06,2.43e-11
"GSM363105","Small",8.8315,7.515,0.471811363636364,1.38684962285499,0.752159090909091,1.68431163177211,2.54e-06,2.43e-11
"GSM363107","Small",9.0365,6.737,0.676811363636364,1.5986026253281,-0.0258409090909089,0.982247905122395,2.54e-06,2.43e-11
"GSM363109","Small",9.1595,7.115,0.799811363636364,1.74087348769076,0.352159090909091,1.27646952172158,2.54e-06,2.43e-11
"GSM363115","Small",8.6715,7.37,0.311811363636364,1.24126518206222,0.607159090909091,1.52325670516096,2.54e-06,2.43e-11
"GSM363121","Small",9.3655,7.466,1.00581136363637,2.00807250828193,0.703159090909091,1.62806589262838,2.54e-06,2.43e-11
"GSM363122","Small",9.2115,7.684,0.851811363636365,1.80476546142506,0.921159090909091,1.89363606867656,2.54e-06,2.43e-11
"GSM363124","Small",8.9495,6.773,0.589811363636365,1.50504994510544,0.0101590909090907,1.0070665966067,2.54e-06,2.43e-11
"GSM363127","Small",8.674,6.75,0.314311363636364,1.24341799544735,-0.012840909090909,0.991138853504268,2.54e-06,2.43e-11
"GSM363128","Small",9.201,7.644,0.841311363636365,1.7916779798805,0.881159090909091,1.84185449079661,2.54e-06,2.43e-11
"GSM363142","Small",9.04,7.251,0.680311363636363,1.60248556762108,0.488159090909091,1.4026539175521,2.54e-06,2.43e-11
"GSM363143","Small",8.65,8.191,0.290311363636363,1.22290417740403,1.42815909090909,2.69103114987749,2.54e-06,2.43e-11
"GSM363144","Small",9.467,7.161,1.10731136363636,2.15443767473431,0.398159090909091,1.31782526481435,2.54e-06,2.43e-11
"GSM363145","Small",8.6775,7.717,0.317811363636363,1.24643820837949,0.954159090909091,1.93745001590359,2.54e-06,2.43e-11
"GSM363147","Small",7.9595,7.011,-0.400188636363636,0.757759197668241,0.248159090909091,1.18769062955417,2.54e-06,2.43e-11
"GSM363148","Small",7.554,7.511,-0.805688636363636,0.572088941987694,0.748159090909091,1.67964819621895,2.54e-06,2.43e-11
"GSM363151","Small",8.432,7.481,0.0723113636363646,1.05139979857678,0.718159090909091,1.64508153618211,2.54e-06,2.43e-11
"GSM363164","Small",9.234,7.39,0.874311363636364,1.83313287491383,0.627159090909091,1.54452057635168,2.54e-06,2.43e-11
"GSM363170","Small",8.9765,6.834,0.616811363636364,1.53348213953641,0.0711590909090907,1.05056038650504,2.54e-06,2.43e-11
"GSM363172","Small",8.858,6.902,0.498311363636365,1.41255923119059,0.139159090909091,1.10126303143779,2.54e-06,2.43e-11
"GSM363174","Small",7.524,6.799,-0.835688636363637,0.560315521807777,0.0361590909090914,1.02538030384227,2.54e-06,2.43e-11
"GSM363176","Small",9.191,6.518,0.831311363636363,1.77930195605911,-0.244840909090909,0.843908851710247,2.54e-06,2.43e-11
"GSM363178","Small",9.1915,8.446,0.831811363636364,1.77991872199744,1.68315909090909,3.21130365676056,2.54e-06,2.43e-11
"GSM363182","Small",8.8145,7.716,0.454811363636363,1.37060358305678,0.953159090909091,1.93610754320692,2.54e-06,2.43e-11
"GSM363186","Small",9.349,7.177,0.989311363636364,1.98523715866488,0.414159090909091,1.33252175871545,2.54e-06,2.43e-11
"GSM363188","Small",9.163,7.429,0.803311363636364,1.74510200025854,0.666159090909091,1.58684266329415,2.54e-06,2.43e-11
"GSM363190","Small",8.804,7.001,0.444311363636364,1.36066448045229,0.238159090909091,1.17948665111114,2.54e-06,2.43e-11
"GSM363192","Small",9.077,7.392,0.717311363636364,1.64411517059741,0.629159090909091,1.5466632213425,2.54e-06,2.43e-11
"GSM363194","Small",7.8325,7.093,-0.527188636363636,0.69390562349798,0.330159090909091,1.25715199732251,2.54e-06,2.43e-11
"GSM363196","Small",9.2155,7.348,0.855811363636365,1.80977627704518,0.585159090909091,1.50020441282868,2.54e-06,2.43e-11
"GSM363198","Small",9.2865,8.425,0.926811363636364,1.9010696161022,1.66215909090909,3.16489818963135,2.54e-06,2.43e-11
"GSM363200","Small",9.223,7.287,0.863311363636365,1.81920908444488,0.524159090909091,1.43809510776225,2.54e-06,2.43e-11
"GSM363202","Small",8.6945,6.133,0.334811363636364,1.26121249103106,-0.629840909090909,0.646247675327783,2.54e-06,2.43e-11
"GSM363205","Small",8.149,6.98,-0.210688636363637,0.864124663376053,0.217159090909091,1.16244228693142,2.54e-06,2.43e-11
"GSM363209","Small",9.1085,7.693,0.748811363636364,1.68040777214138,0.930159090909091,1.90548610896337,2.54e-06,2.43e-11
"GSM363215","Small",9.491,7.758,1.13131136363636,2.19057766285586,0.995159090909091,1.99330032157045,2.54e-06,2.43e-11
"GSM363217","Small",9.259,8.306,0.899311363636365,1.86517547315064,1.54315909090909,2.91431958205025,2.54e-06,2.43e-11
"GSM363222","Small",8.2925,7.101,-0.0671886363636354,0.954496202963804,0.338159090909091,1.26414249207672,2.54e-06,2.43e-11
"GSM363224","Small",7.1435,7.187,-1.21618863636364,0.4304183121062,0.424159090909091,1.34179018050986,2.54e-06,2.43e-11
"GSM363232","Small",8.393,7.767,0.0333113636363649,1.02335830793884,1.00415909090909,2.00577404316091,2.54e-06,2.43e-11
"GSM363239","Small",10.1025,7.984,1.74281136363636,3.34686732997,1.22115909090909,2.33133946685958,2.54e-06,2.43e-11
"GSM363243","Small",9.1465,7.176,0.786811363636364,1.72525709220419,0.413159090909091,1.33159844504846,2.54e-06,2.43e-11
"GSM363247","Small",9.424,6.998,1.06431136363636,2.09117147006727,0.235159090909091,1.17703652589991,2.54e-06,2.43e-11
"GSM363249","Small",8.5585,7.293,0.198811363636365,1.14775233225405,0.530159090909091,1.44408843130561,2.54e-06,2.43e-11
"GSM363251","Small",8.529,7.234,0.169311363636364,1.12452159277093,0.471159090909091,1.38622274073803,2.54e-06,2.43e-11
"GSM363265","Small",8.9585,7.519,0.598811363636365,1.51446828201726,0.756159090909091,1.68898801505517,2.54e-06,2.43e-11
"GSM363266","Small",8.275,6.925,-0.0846886363636354,0.942988030414543,0.162159090909091,1.11896048582668,2.54e-06,2.43e-11
"GSM363267","Small",8.948,6.767,0.588311363636365,1.5034859266285,0.00415909090909139,1.00288702158045,2.54e-06,2.43e-11
"GSM363268","Small",7.4425,7.253,-0.917188636363636,0.529539924006655,0.490159090909091,1.40459975721025,2.54e-06,2.43e-11
"GSM363269","Small",8.6855,7.566,0.325811363636365,1.25336912824891,0.803159090909091,1.74491781897956,2.54e-06,2.43e-11
"GSM363270","Small",9.007,7.691,0.647311363636366,1.56624658467158,0.928159090909091,1.9028463744626,2.54e-06,2.43e-11
"GSM363273","Small",9.082,7.073,0.722311363636365,1.64982312499038,0.310159090909091,1.23984441427861,2.54e-06,2.43e-11
"GSM363274","Small",9.396,7.726,1.03631136363637,2.05097707158185,0.963159090909091,1.94957423613889,2.54e-06,2.43e-11
"GSM363275","Small",8.4815,4.813,0.121811363636365,1.08810016026613,-1.94984090909091,0.258844773083703,2.54e-06,2.43e-11
"GSM363288","Small",9.1785,7.147,0.818811363636364,1.76395207370668,0.384159090909091,1.30509885746214,2.54e-06,2.43e-11
"GSM363289","Small",8.4085,6.744,0.0488113636363643,1.03441232040662,-0.0188409090909092,0.987025382544549,2.54e-06,2.43e-11
"GSM363290","Small",8.8065,7.325,0.446811363636364,1.36302437642659,0.562159090909091,1.47647721289058,2.54e-06,2.43e-11
"GSM363291","Small",8.3735,6.456,0.0138113636363641,1.00961927845509,-0.306840909090909,0.808410010023121,2.54e-06,2.43e-11
"GSM363292","Small",8.6795,6.861,0.319811363636365,1.24816733690289,0.0981590909090908,1.07040672932425,2.54e-06,2.43e-11
"GSM363293","Small",8.8675,7.353,0.507811363636364,1.42189148219137,0.590159090909091,1.50541274526286,2.54e-06,2.43e-11
"GSM363294","Small",9.4245,7.792,1.06481136363636,2.09189634047476,1.02915909090909,2.04083435586292,2.54e-06,2.43e-11
"GSM363296","Small",8.2175,6.754,-0.142188636363636,0.906143449760874,-0.0088409090909094,0.99389068700009,2.54e-06,2.43e-11
"GSM363298","Small",9.335,8.06,0.975311363636365,1.96606546918033,1.29715909090909,2.45744493679588,2.54e-06,2.43e-11
"GSM363309","Small",8.3375,7.379,-0.0221886363636354,0.984737677304772,0.616159090909091,1.53278897676367,2.54e-06,2.43e-11
"GSM363310","Small",8.458,6.632,0.0983113636363644,1.07051971394638,-0.130840909090909,0.913298957054226,2.54e-06,2.43e-11
"GSM363312","Small",9.6435,6.726,1.28381136363636,2.4348136578973,-0.036840909090909,0.974787118069445,2.54e-06,2.43e-11
"GSM363314","Small",7.9135,7.103,-0.446188636363635,0.733979341915234,0.340159090909091,1.26589618096879,2.54e-06,2.43e-11
"GSM363315","Small",9.634,7.35,1.27431136363636,2.41883332994666,0.587159090909091,1.50228557996854,2.54e-06,2.43e-11
"GSM363316","Small",9.5435,7.64,1.18381136363636,2.27176147106259,0.877159090909091,1.83675485866553,2.54e-06,2.43e-11
"GSM363317","Small",8.209,6.865,-0.150688636363636,0.900820374667895,0.102159090909091,1.0733786449963,2.54e-06,2.43e-11
"GSM363326","Small",8.688,7.113,0.328311363636365,1.25554293435803,0.350159090909091,1.27470118522213,2.54e-06,2.43e-11
"GSM363327","Small",9.3805,6.265,1.02081136363636,2.02905977064378,-0.497840909090909,0.708165806663652,2.54e-06,2.43e-11
"GSM363329","Small",8.7095,6.833,0.349811363636364,1.27439398588951,0.0701590909090912,1.04983244584928,2.54e-06,2.43e-11
"GSM363335","Small",8.5415,6.755,0.181811363636363,1.13430716144318,-0.00784090909090907,0.994579838341632,2.54e-06,2.43e-11
"GSM363336","Small",8.5455,6.927,0.185811363636365,1.13745649256906,0.164159090909091,1.1205127701514,2.54e-06,2.43e-11
"GSM363337","Small",9.735,7.277,1.37531136363636,2.59423893968087,0.514159090909091,1.42816145924341,2.54e-06,2.43e-11
"GSM363339","Small",8.295,6.981,-0.0646886363636359,0.956151652767354,0.218159090909091,1.16324830983915,2.54e-06,2.43e-11
"GSM363343","Small",7.592,6.937,-0.767688636363635,0.587357735960781,0.174159090909091,1.12830655281338,2.54e-06,2.43e-11
"GSM363344","Small",9.814,7.293,1.45431136363636,2.74025730071295,0.530159090909091,1.44408843130561,2.54e-06,2.43e-11
"GSM363348","Small",7.498,7.935,-0.861688636363636,0.550308059808087,1.17215909090909,2.25348694299467,2.54e-06,2.43e-11
"GSM363352","Small",8.1925,6.999,-0.167188636363635,0.890576447661842,0.236159090909091,1.17785266826997,2.54e-06,2.43e-11
"GSM363355","Small",7.59,6.136,-0.769688636363636,0.586544049378331,-0.626840909090909,0.647592907771447,2.54e-06,2.43e-11
"GSM363358","Small",9.0205,7.223,0.660811363636364,1.58097150329969,0.460159090909091,1.37569351219739,2.54e-06,2.43e-11
"GSM363360","Small",9.0835,7.529,0.723811363636365,1.65153937241609,0.766159090909091,1.70073585573908,2.54e-06,2.43e-11
"GSM363362","Small",7.739,7.285,-0.620688636363636,0.650360419452244,0.522159090909091,1.43610286585953,2.54e-06,2.43e-11
"GSM363364","Small",9.4855,8.24,1.12581136363636,2.18224240123012,1.47715909090909,2.78399976789781,2.54e-06,2.43e-11
"GSM363368","Small",8.4515,7.012,0.0918113636363636,1.06570738277223,0.249159090909091,1.18851415934613,2.54e-06,2.43e-11
"GSM363371","Small",9.325,7.691,0.965311363636363,1.95248486298088,0.928159090909091,1.9028463744626,2.54e-06,2.43e-11
"GSM363376","Small",9.075,7.212,0.715311363636363,1.64183752211777,0.449159090909091,1.36524425973158,2.54e-06,2.43e-11
"GSM363378","Small",9.7375,7.439,1.37781136363636,2.59873831047955,0.676159090909091,1.59788002687083,2.54e-06,2.43e-11
"GSM363384","Small",7.8585,6.79,-0.501188636363636,0.706524435879084,0.0271590909090911,1.01900355942378,2.54e-06,2.43e-11
"GSM363388","Small",8.027,7.165,-0.332688636363635,0.794055286108253,0.402159090909091,1.32148412219093,2.54e-06,2.43e-11
"GSM363391","Small",8.722,7.036,0.362311363636364,1.2854837416973,0.273159090909091,1.20845109607203,2.54e-06,2.43e-11
"GSM363393","Small",7.921,7.812,-0.438688636363636,0.737804945032846,1.04915909090909,2.06932334180839,2.54e-06,2.43e-11
"GSM363400","Small",8.096,7.516,-0.263688636363636,0.832955520632027,0.753159090909091,1.68547951234066,2.54e-06,2.43e-11
"GSM712542","Small",7.9815,7.88,-0.378188636363635,0.769403001934349,1.11715909090909,2.16919400892902,2.54e-06,2.43e-11
